"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"WKXPQZBV","book","2022","Jenkins, A. M.","AUTONOMOUS, ROBOTIC HARVESTING SYSTEM FOR VERTICAL FARMING (ARHSVF)","","","","","https://repository.arizona.edu/handle/10150/665796","… The Biosystems Engineering Department is developing innovative systems to sustainably feed an increasing population through cutting-edge technology, sustainable practices, and the …","2022","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","repository.arizona.edu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MQDRJDYZ","journalArticle","2022","Curtis, A.; Righini, I.; Pennisi, G.; Cirillo, C.; ...","Towards more resilient, community-driven urban food systems: design and implementation of case studies in European cities","… for Sustainable Food …","","","","https://www.actahort.org/books/1356/1356_19.htm","Increasing urbanization rates, loss of natural resources and the effects of climate change are challenging the sustainability of European cities. Therefore, ensuring resilient urban food …","2022","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GIN69GLD","journalArticle","2023","Dalimunthe, M. A.; Ohorella, N. R.; ...","The Development of Urban Farming: Systematics Literature Review","Journal of Peasants' …","","","","https://talenta.usu.ac.id/jpr/article/view/13390","… The need for policies that support sustainable agriculture and land management is an … Therefore, it is necessary to make efforts to increase agricultural productivity and sustainability in …","2023","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DCN4YPDX","journalArticle","2020","Mohsen, F.","High-Tech Urban Agriculture in Amsterdam: An Actor Network Analysis","Sustainability;","","","","https://biblioteca.cidadania.gov.br/jspui/bitstream/123456789/186/1/High-Tech%20Urban%20Agriculture%20in%20Amsterdam_An%20Actor%20Network%20Analysis.pdf","… vertical-farming equipment. Philips has registered numerous patents in the horticultural innovation and vertical farming … promising future for indoor and vertical farming. Philips’ LED …","2020","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"URGLXWHW","journalArticle","2022","Masabni, J.; Niu, G.","Aquaponics","Plant Factory Basics, Applications and Advances","","","","https://www.sciencedirect.com/science/article/pii/B9780323851527000173","… in aquaponics in the United States of America and around the globe due to the increased preference for locally grown food produced in an environmentally friendly and sustainable way…","2022","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CS2QAFFS","journalArticle","2022","Warnock, L.","Organic certification for indoor vertical farms","","","","","","","2022","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S6KWP86V","journalArticle","2022","Ikei, H.","Human-centered perspective on urban agriculture","Plant Factory Basics, Applications and Advances","","","","https://www.sciencedirect.com/science/article/pii/B9780323851527000124","… This chapter proposes the use of nature therapy in the form of sustainable urban agriculture, … of urban agriculture is represented by the plant factory. First, the background and …","2022","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WZ4KHWII","journalArticle","","Sun, S.; Torrent-Sellens, J.; Tandon, U.","The Palgrave Handbook of Digitalization for Sustainable Development in Society","researchgate.net","","","","https://www.researchgate.net/profile/Myriam-Ertz/publication/363533084_The_Palgrave_Handbook_of_Digitalization_for_Sustainable_Development_in_Society_-_Call_for_Chapters/links/632149ed70cc936cd3080513/The-Palgrave-Handbook-of-Digitalization-for-Sustainable-Development-in-Society-Call-for-Chapters.pdf","… agriculture Precision agriculture, robotics, and artificial intelligence Genomics, bioinformatics, and big data in sustainable food productions Smart vertical farming automation systems …","","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DFABBDDI","journalArticle","2018","Nerantzis, E. T.; Koliopoulos, T. K.; Sharma, S. K.","Urban vertical hydroponics","… Technologies and Health …","","","","https://www.telegeco.gr/1.pdf","… The concept of vertical farming is a large scale … of vertical farming. The history of urban agriculture and its reviewing has been studied by [1] who is advocated that vertical farming holds …","2018","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QBKD8ZB5","book","2020","Larson, S.","ENTREPRENEURSHIP AND SUSTAINABILITY IN PRACTICE: TRIPLE BOTTOM LINE IN THE FASHION INDUSTRY","","","","","https://repository.arizona.edu/handle/10150/651334","… Opportunities for Competition or Partnership Hydroponics is recognized in the USA, and around the world, as a sustainable alternative to traditional agriculture. As vertical farming …","2020","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","repository.arizona.edu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YAUTZ8AY","journalArticle","2022","Mapari, R. G.; Tiwari, H.; Bhangale, K. B.; ...","IOT Based Vertical Farming Using Hydroponics for Spectrum Management &Crop Quality Control","2022 2nd …","","","","https://ieeexplore.ieee.org/abstract/document/9848327/","… combination of vertical farming and hydroponics is used. These specific techniques are used to overcome the two major problems mentioned above ie, the vertical farming techniques …","2022","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MQ7JM9SR","journalArticle","2018","Niu, G.; Masabni, J.","Plant production in controlled environments","Horticulturae","","","","https://www.mdpi.com/2311-7524/4/4/28","… tunnels, greenhouses, and indoor vertical farming, as well as … ’ CEA approach, namely indoor vertical farming, has gained … Seeking a sustainable, locally available alternative for peat …","2018","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6FQV7LE5","journalArticle","","Panika, T. P.; Behera, P.; Chintey, R.","Chapter FUTURE TRENDS IN SUSTAINABLE AGRICULTURE","researchgate.net","","","","https://www.researchgate.net/profile/Rajesh-Chintey/publication/372401454_Managing_Soil_Health_for_Sustainable_Agriculture_FUTURE_TRENDS_IN_SUSTAINABLE_AGRICULTURE/links/64b438fc8de7ed28baa27e44/Managing-Soil-Health-for-Sustainable-Agriculture-FUTURE-TRENDS-IN-SUSTAINABLE-AGRICULTURE.pdf","… of the other is known as indoor vertical farming. Vertical farming has the potential to boost crop … The benefits of indoor vertical farming are clear, ranging from sustainable urban growth to …","","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZYDDZGK9","journalArticle","2022","Buyeye, Z.; Lagerwall, G.; Senzanje, A.; Clulow, A.; ...","Evaluation of the Resource Use Efficiencies of Small-Scale Vertical Hydroponic Structures against Growing Plants in Soil","Int. J. Agric …","","","","https://www.researchgate.net/profile/Sipho-Sibanda/publication/358444354_Evaluation_of_the_resource_use_efficiencies_of_small-scale_vertical_hydroponic_structures_against_growing_plants_in_soil/links/6202b4ffc2d279745e758220/Evaluation-of-the-resource-use-efficiencies-of-small-scale-vertical-hydroponic-structures-against-growing-plants-in-soil.pdf","… The aim of this research was to investigate the use of small-scale vertical farming structures as an alternative to improving resource use efficiency in agriculture. To achieve this, …","2022","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YDJWDNZ6","journalArticle","2019","Pennisi, G.; Sanyé-Mengual, E.; Orsini, F.; Crepaldi, A.; ...","Modelling environmental burdens of indoor-grown vegetables and herbs as affected by red and blue LED lighting","Sustainability","","","","https://www.mdpi.com/2071-1050/11/15/4063?ref=theculturaldish.com","… Among Z-farming systems, increased attention has been given to the so-called indoor farming systems (or vertical farming or Plant Factories with Artificial Lighting, PFALs), which allow …","2019","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9UBMNSWJ","journalArticle","2022","Bajracharya, R. M.","Sustainable Land Use, Landscape Management and Governance","Soil Health and Environmental Sustainability …","","","10.1007/978-3-031-09270-1_18","https://link.springer.com/chapter/10.1007/978-3-031-09270-1_18","… Therefore, a paradigm shift in sustainable soil as well as land management is undoubtedly required without delay. Regenerative agriculture Regenerative agriculture involving holistic …","2022","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NFNC4WHV","journalArticle","2017","Donca, G.","Aspects of WoT contribution to sustainable agricultural production.","… , Zootehnie si Tehnologii în Industria Alimentara","","","","https://search.ebscohost.com/login.aspx?direct=true\&profile=ehost\&scope=site\&authtype=crawler\&jrnl=15834301\&AN=128336646\&h=v6fFxGT8fsx9HsYikGTUNIJGsedJ8x99j6B8wJhB6%2BQQ1QNhW1GpAlRDkkKpAYKTZWsiFl%2FYp1BM4e%2FVigDbMQ%3D%3D\&crl=c","To feed the growing population, food production must increase with 70 percent by 2050. Sustainable development of agricultural production will be done using new data-driven …","2017","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JFYXU2C4","journalArticle","2018","Wei, F.","Status of Plant Factory Industry and Recent Research in Taiwan","產業現況及研究發展國際設施研討會論文專刊","","","","https://scholars.tari.gov.tw/handle/123456789/8002","… It is the same for the development of urban agriculture –vertical farming, especially PFAL is the answer. Many people in Taiwan share the same thought. We do believe that PFAL can …","2018","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9JZ4IEMN","journalArticle","2022","Butt, A. N.; Dimitrijević, B.","Multidisciplinary and transdisciplinary collaboration in nature-based design of sustainable architecture and urbanism","Sustainability","","","","https://www.mdpi.com/2071-1050/14/16/10339","… The second researcher (A35) pointed out that smart systems in public transport, waste recycling, and vertical farming contribute to a sustainable urban environment, minimize …","2022","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KV2RDRTR","journalArticle","2022","Blom, C. D. B.; Steegeman, P.; Voss, C.; ...","Food in the cold: exploring food security and sovereignty in Whitehorse, Yukon","International Journal of …","","","10.1080/22423982.2022.2025992","https://www.tandfonline.com/doi/abs/10.1080/22423982.2022.2025992","… for sustainable food production are limited in Yukon, innovative options, such as aquaponics, vertical farming … The opportunities of hydroponics, vertical farming and geothermally heated …","2022","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FIDM3BPK","journalArticle","2020","Carroll, A.; McDonnell, K.","IRELAND'S GEOTHERMAL POTENTIAL: A FEASIBILITY STUDY OF A SUSTAINABLE BUSINESS NETWORK","BIOSYSTEMS AND FOOD …","","","","https://www.researchgate.net/profile/Thomas-Curran-5/publication/344600769_Biosystems_and_Food_Engineering_Research_Review_25/links/5f837e65299bf1b53e20be5e/Biosystems-and-Food-Engineering-Research-Review-25.pdf#page=199","… The hypothesis that utilising a geothermal reserve to heat, and/or power a corporate network could be economically and environmentally sustainable is addressed through a feasibility …","2020","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X9LEGYVX","journalArticle","2019","Tong, Y. X.; Lu, J.; Li, L.; Yang, Q. C.","Tipburn occurrence and growth of lettuce as affected by electrical field in a plant factory with artificial light","International Symposium on Advanced …","","","","https://www.actahort.org/books/1296/1296_118.htm","… After 14 days, when the second leaf was fully expanded, seedlings were randomly selected and transplanted in the plant factory (Yamasaki lettuce nutrient solution; pH: 5.8; EC: 1.4 dS …","2019","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8DGR5UYR","book","2022","Farkhondehmonfared, N.","Industrial Symbiosis of Vertical Hydroponic Farming System at SweGreen","","","","","https://www.diva-portal.org/smash/get/diva2:1660791/FULLTEXT01.pdf","… Nevertheless, in this study, the main criteria to assess the sustainability of the vertical farming … and the sustainability of vertical farming systems, a Life cycle assessment should be …","2022","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","diva-portal.org","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6LZWAKFD","journalArticle","2022","Kang, Y.; Wu, Q.; Qin, J.; Zhong, M.; Yang, X.; Chai, X.","High relative humidity improves leaf burn resistance in flowering Chinese cabbage seedlings cultured in a closed plant factory","PeerJ","","","","https://peerj.com/articles/14325/","… out in a small, closed plant factory with artificial light in the College … ), were installed in the plant factory; both of them are multi-… The temperature, ventilation and the RH in the plant factory …","2022","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V42ERARN","journalArticle","2021","Bhuvaneswari, P.; MG, P.","Smart indoor vertical farming monitoring using IoT","Journal of …","","","","","","2021","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D5A9CDWZ","journalArticle","2019","Ahmed, H. A.; Tong, Y. X.; Yang, Q. C.","Improving lettuce plant growth and preventing tip-burn occurrence by using a multi-fan system in a plant factory","International Symposium on Advanced …","","","","https://www.actahort.org/books/1296/1296_123.htm","… Plant factory and experimental setup The experiment was conducted in a plant factory with artificial lighting (4×2.2×2.5 m). The plant factory included four basic modules with three …","2019","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FTZINN6D","journalArticle","2021","Saha, S.; Chandrashekar, K.; Verma, R.; ...","Performance evaluation of natural dwarf mutant tomato suitable for vertical gardening","Indian Journal of …","","","","https://www.indianjournals.com/ijor.aspx?target=ijor:ijh\&volume=78\&issue=2\&article=007","… sustainability, water conservation and healthy open green space are becoming strenuous. Alternatively, vertical farming can be one of the sustainable … in the vertical farming system. …","2021","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DGFYWJAH","journalArticle","2022","Xi, L.; Zhang, M.; Zhang, L.; Lew, T. T. S.; ...","Novel materials for urban farming","Advanced Materials","","","10.1002/adma.202105009","https://onlinelibrary.wiley.com/doi/abs/10.1002/adma.202105009","… It shares a few common features with conventional farming but carries advantages such as high productivity, improved sustainability, a small space requirement (vertical farming and …","2022","2023-11-07 10:41:10","2023-11-07 10:41:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7TWZU3UC","journalArticle","2021","Garai, S.; Mondal, M.; Nayak, J.; Sarkar, S.; ...","Input Use Efficiency for Improving Soil Fertility and Productivity","Input Use Efficiency for …","","","10.1007/978-981-16-5199-1_10","https://link.springer.com/chapter/10.1007/978-981-16-5199-1_10","… soil and environmental sustainability. Climate-resilient practices, crop residue management, conservation agriculture, sustainable land management, vertical farming along with modern …","2021","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"94YJIMQJ","journalArticle","2020","Pennisi, G.; Pistillo, A.; Orsini, F.; Cellini, A.; Spinelli, F.; ...","Optimal light intensity for sustainable water and energy use in indoor cultivation of lettuce and basil under red and blue LEDs","Scientia …","","","","https://www.sciencedirect.com/science/article/pii/S0304423820303368","Indoor plant cultivation systems are gaining increasing popularity because of their ability to meet the needs of producing food in unfavourable climatic contexts and in urban …","2020","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5ZY8BSWU","journalArticle","2017","Juniawati, J.; Hayuningtyas, M.","Urban agriculture development: a strategy to support food security","KnE Life Sciences","","","","http://52.59.210.70/index.php/KnE-Life/article/view/1090","… He introduced the concept of underground vertical farming, … , Vertical farming is done in open air or in mixed use sky scrapers for climate control and consumption. This is a sustainable …","2017","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NPJL9BHF","journalArticle","2023","Kong, Y.; Nemali, K.","Fixed vs. variable light quality in vertical farming: Impacts on vegetative growth and nutritional quality of lettuce","Plos one","","","","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0285180","… In some regions experiencing extreme climatic conditions, vertical farming … vertical farming with the current level of technology. Albeit limited crop choices for production, vertical farming …","2023","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z3TZTLJQ","journalArticle","2022","Gomaa, H. Abd El Kareem","Modern Trends in the Development of Smart Agriculture Projects","International …","","","","","","2022","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GNN5SUGZ","journalArticle","2022","Khan, S. A.; Magd, H.; Shamsi, IR Al; ...","Social Entrepreneurship Through Innovations in Agriculture","… and Sustainability …","","","","https://www.igi-global.com/chapter/social-entrepreneurship-through-innovations-in-agriculture/309831","… The new techniques like aeroponics, aquaponics, and vertical farming are emerging as a potential solution to the emerging problem of food availability in times to come. The recent …","2022","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HS354BGI","journalArticle","2019","Heckmann, L. H.; Andersen, J. L.; ...","A case report on inVALUABLE: insect value chain in a circular bioeconomy","Journal of Insects …","","","10.3920/JIFF2018.0009","https://www.wageningenacademic.com/doi/abs/10.3920/JIFF2018.0009","… The vision of inVALUABLE is to create a sustainable resource-efficient industry for animal … among others) may prove an efficient and sustainable candidate for animal vertical farming. …","2019","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5TJ8WFTX","journalArticle","2019","Weidner, T.; Yang, A.; Hamm, M. W.","Consolidating the current knowledge on urban agriculture in productive urban food systems: Learnings, gaps and outlook","Journal of Cleaner Production","","","","https://www.sciencedirect.com/science/article/pii/S0959652618333985","… circularity, opportunities for increased sustainability and open questions regarding logistics … vertical farming facilities. For example, a €200 Million concept study for a 37 floor vertical farm…","2019","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N9KPIF7A","journalArticle","2023","Chandra, N.","SIGNIFICANT ADVANCEMENTS IN AGRICULTURE SCIENCE","Dr. Ajay B. Jadhao","","","","https://www.bhumipublishing.com/wp-content/uploads/2023/08/Research-Trends-in-Agriculture-Science-Volume-II.pdf#page=78","… Potential challenges: Vertical farming and urban agriculture face challenges such as high … Vertical farming and urban agriculture hold promise for sustainable food production in urban …","2023","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9DPLNHX3","journalArticle","2023","Arcel, M. M.; Yousef, A. F.; Shen, Z. H.; Nyimbo, W. J.; Zheng, S. H.","Optimizing lettuce yields and quality by incorporating movable downward lighting with a supplemental adjustable sideward lighting system in a plant factory","PeerJ","","","","https://peerj.com/articles/15401/","… In order to increase lettuce yields and quality in the plant factory, it is essential to develop … Romaine lettuce growth and light energy consumption in the plant factory were both influenced …","2023","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDWU2F2F","journalArticle","2023","Kaur, S.; Gupta, L.; Sharma, T.; Birla, S.; ...","Smart Hydroponic Monitoring System Using IoT","Perspectives on Social …","","","","https://www.igi-global.com/chapter/smart-hydroponic-monitoring-system-using-iot/328011","… Vertical farming (VF) is the answer to this issue. IoT system can be utilized to monitor and control these vertical farming … by a sustainable energy source, like solar or wind energy. …","2023","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DRRBQ6KB","journalArticle","","Direction, S.","Green transformation in business: Findings from a literature review","emerald.com","","","10.1108/SD-06-2023-0075","https://www.emerald.com/insight/content/doi/10.1108/SD-06-2023-0075/full/html","… grids, they may not be the most sustainable option. Newer technological developments and … Vertical farming is another sustainable practice whereby farmers grow plants vertically …","","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V4UHUWJ8","journalArticle","","Silva, L. P.; Januário, P. G.; Pereira, PM dos Santos","Digital Tools to Analyze Sunlight Availability for Vertical Farming in Buildings Facades","pdf.blucher.com.br","","","","https://pdf.blucher.com.br/designproceedings/sigradi2021/34.pdf","This article aims to present the development of a tool to analyze sunlight availability for vertical farming in buildings facades. For the elaboration of this support system, a resource-based …","","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WK7DGRR3","journalArticle","2019","Russo, A.; Cirella, G. T.","Edible urbanism 5.0","Palgrave communications","","","","https://www.nature.com/articles/s41599-019-0377-8","… We define it to “a sustainable planned network of edible food components and structures, within the urban ecosystem, to manage and design the provisioning of ecosystem services” (…","2019","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HVFGZP9B","journalArticle","2022","Tamayo, J. M. E.; Ho, J. P. B.; Carlos, J. M. T.; ...","Utilization of Varying Colors of Light Emitting Diodes in Vertical Farms for Solanum lycopersicum (Tomato)","… Journal for Senior …","","","","https://animorepository.dlsu.edu.ph/sinaya/vol1/iss2/5/","… it sustainable. It is not the one solution that we need. However, vertical farming available on a … of the steps that we as a species must take to ensure our sustainable growth on this planet. …","2022","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7C9LTSLD","journalArticle","2018","Benis, K.; Ferrão, P.","Commercial farming within the urban built environment–Taking stock of an evolving field in northern countries","Global food security","","","","https://www.sciencedirect.com/science/article/pii/S2211912417301207","… to scale sustainable, aquaponics-based farming techniques in cities Europe's first commercial vertical farm, looking to scale urban agriculture by building and running vertical farms …","2018","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2HDUX8X6","book","2019","Darcel, A.; Kaur, H.; Antunes, I. B.; Taylor, L.; Wong, P.","Understanding the System of Urban Farming","","","","","https://www.patriciawong.ca/s/UrbanFarmingPaper_Narrative.pdf","… between production and cost in addressing both environmental and financial concerns will need to be achieved in order to practice Vertical Farming as a way of sustainable agriculture. …","2019","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","patriciawong.ca","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"57JYPG64","journalArticle","2021","Yeremia, D. A.; Carina, N.","VERTICAL FARMING SEBAGAI UPAYA KONSERVASI EKOLOGI BUMI","Jurnal Sains, Teknologi, Urban …","","","","https://journal.untar.ac.id/index.php/jstupa/article/view/12316","… This concept is called “Vertical Farming”. this effort can be the solution for humans who now … sustainable development approach and energies as an approach to go beyond ecology. …","2021","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
